gene_name,logFC,pvalue,numReplicates,AveExpr,LipidProbe,hit_annotation
KPNA2,0.017660442098771267,0.7394074093333334,3,6.663168783616893,BF-NAPE,no hit
CAND1,0.018290231795338452,0.7096374609999999,3,6.590072032484329,BF-NAPE,no hit
PRDX6,0.018357680938251575,0.6098489435000001,2,7.499346425411236,BF-NAPE,no hit
RUVBL2,0.01839127050856937,0.722831727,3,6.548476057853099,BF-NAPE,no hit
RPS25,0.018697337586915663,0.4961971846666667,3,6.892398974356451,BF-NAPE,no hit
HEL-S-69p; LOC111554934; LOC117799495; PPIA,0.019031673629313572,0.539804327,1,7.890419031102625,BF-NAPE,no hit
HSPA1A,0.019065453805886923,0.564909655,2,7.401660800782371,BF-NAPE,no hit
PSMD5,0.0200206620643828,0.7466520716666667,3,6.141594003919303,BF-NAPE,no hit
SMU1,0.020089755848276658,0.223486815,1,5.191783498605598,BF-NAPE,no hit
TXNDC5,0.020158181097158778,0.226382482,3,6.100079942968605,BF-NAPE,no hit
HSPA8,0.020387543127399488,0.706488407,3,8.070491612642181,BF-NAPE,no hit
YBX1,0.02058455797464126,0.44911539733333333,3,6.331056015645088,BF-NAPE,no hit
ANXA1,0.020856830976380802,0.583494975,3,7.495009525680765,BF-NAPE,no hit
GSTM3,0.02181150583507463,0.6546392520000001,3,6.642766190521742,BF-NAPE,no hit
Dnaja1; DNAJA1; LOC109263810; LOC111146318; LOC112645844; LOC112809310,0.022203595114194674,0.523891885,1,6.292738744483108,BF-NAPE,no hit
PSMC4,0.022987160418032115,0.6955270204999999,2,6.004508347569423,BF-NAPE,no hit
DSG2,0.02325935443016408,0.531152271,1,5.351847560087834,BF-NAPE,no hit
ACTB,0.02338336137112612,0.8810305776666667,3,8.749006967182007,BF-NAPE,no hit
LASP1,0.02448071702013377,0.381584836,3,6.054102893733622,BF-NAPE,no hit
EIF3H,0.024863404380518817,0.30295132950000003,2,5.437031422847683,BF-NAPE,no hit
TGM2,0.024944042554972512,0.8280169606666666,3,6.591261607795748,BF-NAPE,no hit
H2afy; H2AFY; LOC100466888; LOC101338325; LOC101381952; LOC101564704; LOC102987354; LOC103079324; LOC103663804; LOC105869993; LOC106989149; LOC109250833; LOC110591142; LOC111141291; LOC111182462; LOC112404331; LOC112625777; LOC112815157; LOC112861289; LOC112917035; LOC113261754; LOC113928700; LOC114891795; LOC115516119; LOC116529369; LOC116750637; MACROH2A1,0.025368558082003667,0.508260841,1,6.035566196887152,BF-NAPE,no hit
TPM3,0.02588928563408005,0.5993777220000001,3,6.61485656494018,BF-NAPE,no hit
NCL,0.02606886069883818,0.9175795296666667,3,7.62374373328675,BF-NAPE,no hit
ATAD3A,0.026129644199153146,0.851990516,3,6.173082691401669,BF-NAPE,no hit
RPS3A,0.026995260855107783,0.699259297,3,6.989041216940528,BF-NAPE,no hit
CAPZB,0.027348411625835845,0.9314939529999999,2,6.49263209345321,BF-NAPE,no hit
RBM14,0.027882129947019663,0.5042299035,2,6.000734320389434,BF-NAPE,no hit
RAP1A,0.02852659299691651,0.494634896,1,6.537245195568765,BF-NAPE,no hit
XRCC5,0.028715931993001098,0.6915546186666667,3,7.373407943219657,BF-NAPE,no hit
MYL6,0.0296141778779202,0.08609691866666666,3,5.937226041596268,BF-NAPE,no hit
ILF2,0.029826036284577417,0.637989522,3,6.992692060132919,BF-NAPE,no hit
RANBP6,0.029854340997410078,0.422879835,2,5.526613053753355,BF-NAPE,no hit
AARS1,0.03005568969532524,0.721474461,3,6.682030519121439,BF-NAPE,no hit
GAPDH,0.030572868352420512,0.7515087603333334,3,8.652152463925168,BF-NAPE,no hit
SRSF2,0.030636806411802886,0.7593471533333334,3,6.049819149938219,BF-NAPE,no hit
EFTUD2,0.03080005090250354,0.6212244126666666,3,6.351945551882671,BF-NAPE,no hit
SCP2,0.030959697669927733,0.9095357755,2,5.665274816285914,BF-NAPE,no hit
CCT7,0.031374762891764274,0.8565685813333334,3,7.048007950791153,BF-NAPE,no hit
PSMB3,0.031951647179173426,0.5923689713333333,3,6.445904698732924,BF-NAPE,no hit
RBBP7,0.03222760937416902,0.49678260966666665,3,5.687282422414205,BF-NAPE,no hit
NSUN2,0.03308035599522502,0.7310089903333333,3,6.664011786166138,BF-NAPE,no hit
TLN1,0.03355297361493487,0.8696186766666667,3,7.616387729603679,BF-NAPE,no hit
LOC100015376; LOC100915652; LOC101357547; LOC101877268; LOC110136911; LOC110222708; LOC111148316; LOC118903051; Rps23; RPS23,0.03377467095906822,0.47641352,1,6.550524270149647,BF-NAPE,no hit
EEF1G,0.033858004520071816,0.7476184316666666,3,7.345395141958327,BF-NAPE,no hit
PSMG1,0.0342201608340566,0.42709595733333333,3,5.642049978518256,BF-NAPE,no hit
RPS26,0.034299894166713696,0.49800916,3,6.508854235672841,BF-NAPE,no hit
CS,0.03466264345088138,0.6650608113333334,3,6.427011303289363,BF-NAPE,no hit
ATIC,0.03471191259918038,0.8313065473333333,3,7.0923120451115915,BF-NAPE,no hit
H2AZ1,0.03547087616814815,0.6468656366666666,3,7.511032459439684,BF-NAPE,no hit
TNPO1,0.03560604340913298,0.749903067,3,6.701623600198986,BF-NAPE,no hit
AKR1A1; HEL-S-165mP,0.035868568338084494,0.382342717,1,5.652019492318774,BF-NAPE,no hit
DDX5,0.03613165420644421,0.4165754583333333,3,6.760648906121672,BF-NAPE,no hit
PAICS,0.038610460383937284,0.5514491893333333,3,6.935702059132403,BF-NAPE,no hit
ARPC1B,0.03898684318909351,0.7493682653333333,3,5.832408151106353,BF-NAPE,no hit
TPR,0.039765270681373976,0.522824972,3,6.124455103524418,BF-NAPE,no hit
KPNB1,0.03992127759498176,0.8413657033333333,3,7.250745663743355,BF-NAPE,no hit
SRPRB,0.03992994059600363,0.3934285786666667,3,5.52008144277471,BF-NAPE,no hit
LOC101348422; LOC112933574; Rplp1; RPLP1,0.04004726797459829,0.311470886,1,5.82259702399756,BF-NAPE,no hit
HSPA9,0.04021904037923668,0.6321821216666667,3,7.493625593325755,BF-NAPE,no hit
DYNC1H1,0.04037273172374445,0.6103074103333334,3,6.9625178843932645,BF-NAPE,no hit
ACTL6A,0.0410659520995173,0.5973386270000001,2,5.643375850745795,BF-NAPE,no hit
HSPA4,0.04115289822882445,0.6589552026666667,3,6.9892090912289335,BF-NAPE,no hit
HSP90AB1,0.041156616857469075,0.8108234719999999,3,7.894233324179075,BF-NAPE,no hit
YWHAQ,0.04127473392164621,0.727121896,3,6.996238327858659,BF-NAPE,no hit
NAT10,0.0421320877606548,0.501083581,1,5.354038157887978,BF-NAPE,no hit
RPL27,0.04219262918685601,0.9013970330000001,2,6.755285367700711,BF-NAPE,no hit
TUBB3,0.043147722537448474,0.183817621,3,6.48480586240676,BF-NAPE,no hit
PRKDC,0.044372978171173416,0.49858686933333335,3,7.25150990806664,BF-NAPE,no hit
SAR1A,0.044543245632320594,0.3163591463333333,3,6.221087771774554,BF-NAPE,no hit
RPSA,0.044640986945005845,0.7677858923333333,3,7.234192081230913,BF-NAPE,no hit
ELAVL1,0.044772376821074655,0.37808199066666665,3,6.349195300128068,BF-NAPE,no hit
PTBP1,0.04492554325854392,0.5688736793333333,3,7.1403799221439845,BF-NAPE,no hit
PPA1,0.0457243024469598,0.30351300433333334,3,6.3195727639630626,BF-NAPE,no hit
MYL12A,0.04602485382629312,0.6375262476666667,3,6.7732308853117855,BF-NAPE,no hit
EIF3G,0.04622710845606337,0.551496839,3,6.093359539106331,BF-NAPE,no hit
DHX9,0.04655212933863734,0.5707260016666666,3,7.0779599920735405,BF-NAPE,no hit
HNRPA1,0.04733860281468927,0.6481791753333334,3,7.488507935352885,BF-NAPE,no hit
RAB5C,0.04783800176388703,0.40854820366666666,3,6.573679280854258,BF-NAPE,no hit
PDIA3,0.04826376348992706,0.8172258205,2,7.066500551356014,BF-NAPE,no hit
EGR_10954; H4; H4-16; H4-I; H4-II; H4-III; H4-IV; H4-V; H4-VI; H4-VII; h4.a; H4c1; H4C1; h4c1.L; H4c11; H4C11; H4c12; H4C12; H4C13; H4c14; H4C14; H4C15; H4c2; H4C2; h4c3; H4c3; H4C3; H4c4; H4C4; H4C5; H4c6; H4C6; H4c8; H4C8; H4c9; H4C9; H4f16; HIST1H4D; hist1h4l; HIST1H4L; Hist1h4m; HIST1H4M; Hist2h4; HIST4H4; histone H4; Histone H4; LOC100013511; LOC100093154; LOC100221944; LOC100481285; LOC100541738; LOC100553870; LOC100728325; LOC100917088; LOC101068156; LOC101105290; LOC101326046; LOC101382175; LOC101575881; LOC101601628; LOC101795509; LOC101808006; LOC101825928; LOC101874021; LOC102018289; LOC102042794; LOC102075163; LOC102172954; LOC102367360; LOC102384725; LOC102424579; LOC102746084; LOC102821749; LOC102903868; LOC102971438; LOC102993890; LOC103004316; LOC103081667; LOC103123889; LOC103204646; LOC103259942; LOC103677773; LOC103792212; LOC103813629; LOC104953182; LOC104987695; LOC105296311; LOC105865499; LOC105896841; LOC105992280; LOC106145262; LOC106177733; LOC106488349; LOC106527735; LOC106542980; LOC106600082; LOC106730926; LOC107152689; LOC107312644; LOC107579976; LOC107673437; LOC107740223; LOC107977157; LOC108262037; LOC108901762; LOC108922304; LOC109048535; LOC109252622; LOC109375763; LOC109485848; LOC109576914; LOC110075226; LOC110132975; LOC110220158; LOC110308658; LOC110580915; LOC111138555; LOC111168536; LOC111724950; LOC111819284; LOC111942906; LOC112110709; LOC112412589; LOC112634881; LOC112674397; LOC112838347; LOC112853497; LOC112910323; LOC112959472; LOC112996072; LOC113051251; LOC113221881; LOC113246106; LOC113422773; LOC113443512; LOC113475869; LOC113576910; LOC113593855; LOC113790298; LOC113881709; LOC113931160; LOC113997389; LOC114109699; LOC114431901; LOC114489255; LOC114581797; LOC114663571; LOC114797082; LOC114885785; LOC115009875; LOC115061312; LOC115072148; LOC115215770; LOC115336194; LOC115363259; LOC115389944; LOC115410032; LOC115459743; LOC115514795; LOC115532410; LOC115583839; LOC115641737; LOC115745046; LOC115825704; LOC115945175; LOC115945195; LOC116036299; LOC116284488; LOC116364139; LOC116442604; LOC116502374; LOC116543205; LOC116760723; LOC117364958; LOC117541175; LOC117666870; LOC118287607; LOC118904005; LOC483167; LOC8030709; SI:CH211-113A14.10; SSS_273g; TGas006m08.1_5; TGas006m08.1_6,0.048368531366343226,0.417588124,1,7.9206540821852816,BF-NAPE,no hit
LIG1,0.048368531366343226,0.27384991,1,5.2558282311495335,BF-NAPE,no hit
STOML2,0.048469175521190844,0.5879991963333333,3,6.252439678345461,BF-NAPE,no hit
RPL18A,0.048643102472213096,0.783025517,3,6.560872859144725,BF-NAPE,no hit
ATP5MF-PTCD1,0.04874385573701745,0.4393658345,2,6.147008735696227,BF-NAPE,no hit
DDX21,0.0491933227440991,0.4424656296666667,3,6.446273004899299,BF-NAPE,no hit
CSTB,0.04940532267283232,0.274867753,1,5.775718052701709,BF-NAPE,no hit
Hnrnpa2b1; HNRNPA2B1; LOC111147225,0.04940532267283232,0.412696054,1,7.740393133496854,BF-NAPE,no hit
VCP,0.04987456690842429,0.7755101563333333,3,7.518601712056114,BF-NAPE,no hit
GDI2,0.05034890845086387,0.5573018136666666,3,7.073986059781536,BF-NAPE,no hit
EIF3L,0.05108456898968278,0.311911408,2,6.019915155815784,BF-NAPE,no hit
ATP5MG,0.05147667269252709,0.280613922,1,6.016036633982242,BF-NAPE,no hit
LOC118896992; Rpl22; RPL22,0.05251123354065401,0.399882308,1,6.551078157173283,BF-NAPE,no hit
CPNE1,0.052908762745177584,0.43332617133333334,3,6.240579796247494,BF-NAPE,no hit
PRPF8,0.05295395758089405,0.29951549899999996,3,6.281576614263814,BF-NAPE,no hit
RPL12,0.05357073440255666,0.6308692583333333,3,7.065633385678993,BF-NAPE,no hit
RSU1,0.05440602686155488,0.8015566853333334,3,6.059007551386938,BF-NAPE,no hit
EIF6,0.05483191202652632,0.6623766923333333,3,6.3593528864103765,BF-NAPE,no hit
CUL1,0.05514165535221055,0.24301281433333335,3,5.577662295311575,BF-NAPE,no hit
H4-16; H4C1; H4C11; H4C12; H4C13; H4C14; H4C15; H4C2; H4C3; H4C4; H4C5; H4C6; H4C8; H4C9,0.05535907931164569,0.42255957,2,8.048321878948066,BF-NAPE,no hit
TUBA1C,0.05536504352632271,0.7717971526666666,3,8.255560954705528,BF-NAPE,no hit
H1-10,0.055627003266512265,0.18724284700000002,3,5.999926561832591,BF-NAPE,no hit
RPS20,0.05607301065028131,0.781889568,3,6.627956390544481,BF-NAPE,no hit
HNRNPM,0.05627155466674322,0.6683759796666666,3,6.970123403201706,BF-NAPE,no hit
EIF2S2,0.05648212046554302,0.6128655953333333,3,6.353823082420383,BF-NAPE,no hit
MCM6,0.056563876193740315,0.65932657,3,7.070114466355591,BF-NAPE,no hit
PSME2,0.05732257720874884,0.39525858733333336,3,5.9868052459561705,BF-NAPE,no hit
ND5,0.057672938656432804,0.381016849,1,6.6621418297983395,BF-NAPE,no hit
ARF4,0.05855753203383557,0.5061988133333334,3,7.008705321070389,BF-NAPE,no hit
MATR3,0.05869946454905117,0.776007546,3,6.981095619289641,BF-NAPE,no hit
DHCR24,0.05870306725492219,0.261241558,1,5.873581565191522,BF-NAPE,no hit
LAMP1,0.05912392972113728,0.5536537316666666,3,6.113366255241767,BF-NAPE,no hit
NAXE,0.059915780964375054,0.2723901986666667,3,5.969935621737519,BF-NAPE,no hit
PRDX4,0.06007440995232932,0.8117765565,2,6.455391576768747,BF-NAPE,no hit
EIF3A,0.06017707093473679,0.5372787863333334,3,6.46296944853131,BF-NAPE,no hit
CBX5,0.06076112044400328,0.457525449,1,5.2103842410282875,BF-NAPE,no hit
CCT3,0.061987495988939156,0.7763656396666666,3,7.186953088598452,BF-NAPE,no hit
IMMT,0.06292584995959827,0.3841496683333333,3,5.92109560447727,BF-NAPE,no hit
HNRNPC,0.06296840321991898,0.7149324246666666,3,7.315811735160842,BF-NAPE,no hit
PSAT1,0.06312672584146894,0.6507490166666666,3,6.6281998404017815,BF-NAPE,no hit
UQCRC1,0.06457185808579025,0.40755235366666664,3,6.089217954058396,BF-NAPE,no hit
IARS2,0.06486844006063686,0.6322628,1,5.477252835133056,BF-NAPE,no hit
PSMC2,0.06629161255829286,0.29801083866666667,3,6.158175496915834,BF-NAPE,no hit
G6PD,0.0676068732361344,0.636639288,3,7.060484686347588,BF-NAPE,no hit
HNRNPDL,0.06899257391977798,0.420517982,3,7.067922572895398,BF-NAPE,no hit
FH,0.06988329966916018,0.3533555093333334,3,6.534498286074741,BF-NAPE,no hit
PRPS2,0.06998620009528433,0.424619399,1,5.124105143677547,BF-NAPE,no hit
RPL3,0.0700481980799118,0.7605432993333333,3,7.022203795999491,BF-NAPE,no hit
STIP1,0.07048176646027032,0.529342242,3,6.8947232087403725,BF-NAPE,no hit
PSMB4,0.0709139953225853,0.7228458693333334,3,6.22850901900342,BF-NAPE,no hit
SHMT2,0.07105640223824566,0.40611667733333334,3,6.70173058592393,BF-NAPE,no hit
LMNB1,0.0715236114432109,0.6854542906666666,3,6.800711310625539,BF-NAPE,no hit
KCTD12,0.07165188056687355,0.443089416,3,6.027244356021788,BF-NAPE,no hit
RPN1,0.07421954328187425,0.5674304056666667,3,6.861183438409912,BF-NAPE,no hit
RPS16,0.07436958453407577,0.718525784,3,7.280650310555841,BF-NAPE,no hit
TRIP13,0.07647489533326463,0.6696653856666667,3,6.267786994085978,BF-NAPE,no hit
PGRMC2,0.07659926645505716,0.7029825279999999,2,5.854777710705401,BF-NAPE,no hit
CALR,0.07671408432130628,0.6346523386666667,3,7.152641743791782,BF-NAPE,no hit
HSPA5,0.07685232569982031,0.8314601260000001,2,7.832603503015153,BF-NAPE,no hit
PRKCSH,0.07773755251990694,0.2559749946666667,3,6.299641738838906,BF-NAPE,no hit
MAGED2,0.07832806077334004,0.6416189606666667,3,5.660311692999403,BF-NAPE,no hit
ETF1,0.0785472526682312,0.733488052,2,6.709545010991913,BF-NAPE,no hit
PHB1,0.0788618341823038,0.6386921643333333,3,6.522451843287544,BF-NAPE,no hit
RBMX,0.0794321002050275,0.460208417,3,6.584812151446228,BF-NAPE,no hit
SNU13,0.0807199469448509,0.28530772449999997,2,5.460873939071433,BF-NAPE,no hit
PSMD1,0.08202008784446574,0.473937823,3,5.678120129975835,BF-NAPE,no hit
Actr1a; ACTR1A; LOC101353975; LOC111144862,0.0821952577905018,0.033459006,1,6.29642122174832,BF-NAPE,no hit
RPL6,0.08235532180911259,0.554319739,3,6.86836264815804,BF-NAPE,no hit
MTREX,0.08237879284097799,0.5307031125,2,5.358742025688335,BF-NAPE,no hit
ASNS,0.0826541572702339,0.7448264783333334,3,5.808081716478884,BF-NAPE,no hit
CCT8,0.08305982514541904,0.651854885,3,7.1067490742057124,BF-NAPE,no hit
HNRNPU,0.08455327394583118,0.507083763,3,7.42338584830674,BF-NAPE,no hit
PCNA,0.08456187709973145,0.5954070459999999,3,6.762263890944714,BF-NAPE,no hit
TFRC,0.08517213914780025,0.650340882,3,7.057595963617032,BF-NAPE,no hit
RAB10,0.08668963228080323,0.7514295003333333,3,5.8757197334525255,BF-NAPE,no hit
GTF2I,0.08674418564271263,0.5628736813333334,3,6.01108747439401,BF-NAPE,no hit
SUGT1,0.08690480643440152,0.2684509123333333,3,5.4961866573256115,BF-NAPE,no hit
COPZ1,0.08695771204897257,0.222077984,2,5.215626349875498,BF-NAPE,no hit
Hnrnpk; HNRNPK; LOC101341169; LOC111153533,0.08766345824541727,0.602803905,3,7.630832780443422,BF-NAPE,no hit
TOMM34,0.08772940123415124,0.11406561066666666,3,5.87490010723093,BF-NAPE,no hit
HNRNPH1,0.08789746317863506,0.6218709716666667,3,7.037492364833356,BF-NAPE,no hit
EIF2S3,0.0879101824189697,0.7963747855000001,2,6.419985227250079,BF-NAPE,no hit
PSMB2,0.08871405302874208,0.6885417444999999,2,6.258625702899794,BF-NAPE,no hit
CCT2,0.08885716725604181,0.794049833,2,7.235691978360748,BF-NAPE,no hit
NARS1,0.08912688738978941,0.39094384433333335,3,6.2724116743922345,BF-NAPE,no hit
LOC101357717; LOC111145177; Sf3b1; SF3B1,0.08926978355077192,0.02888372,1,6.429803179723226,BF-NAPE,no hit
HP1BP3,0.08937439765307836,0.494445237,2,5.591245699295604,BF-NAPE,no hit
LOC100415625; LOC100460507; LOC101375315; LOC101577206; LOC102726231; LOC102909002; LOC105861123; LOC107140623; LOC111144104; LOC111540882; LOC112811032; LOC114496478; LOC450727; Rpl32; RPL32; Rpl32_5,0.09027760408836044,0.281255213,1,6.247503757721861,BF-NAPE,no hit
DARS1,0.09077732644796871,0.5311541486666667,3,6.248939728621946,BF-NAPE,no hit
H2AC18; H2AC19,0.0912847210862498,0.365212941,1,7.787667863804054,BF-NAPE,no hit
RNH1,0.09178468237310317,0.591139217,3,6.126060751514912,BF-NAPE,no hit
EMD,0.09231978620983478,0.5719232773333334,3,4.92055417446877,BF-NAPE,no hit
NPM1,0.09326455407330775,0.5902815536666667,3,7.842267413123271,BF-NAPE,no hit
YARS1,0.09450619623548379,0.6028548006666666,3,6.531470793275102,BF-NAPE,no hit
HNRNPL,0.0946320797993016,0.6020568366666667,3,6.736801601676154,BF-NAPE,no hit
GSTO1,0.09500763688845443,0.547036158,3,6.37696760832463,BF-NAPE,no hit
MGST3,0.09630978726340184,0.370525637,1,5.996106973059877,BF-NAPE,no hit
RRS1,0.09630978726340184,0.376385625,1,5.48320185899569,BF-NAPE,no hit
RPS9,0.0963981093573078,0.5848771806666667,3,7.162104932581958,BF-NAPE,no hit
GNAI2,0.09665086647209536,0.579602078,3,6.129228746521194,BF-NAPE,no hit
MACROH2A1,0.09712421849278069,0.3953790345,2,6.321548543276819,BF-NAPE,no hit
PDCD6,0.09722317058628488,0.2457721785,2,6.4917978909274865,BF-NAPE,no hit
TUBB,0.09745342555125697,0.772385055,2,7.998371193196765,BF-NAPE,no hit
MCM5,0.09851918632092677,0.5781656426666667,3,6.433833815958419,BF-NAPE,no hit
SNRNP200,0.09930233794404414,0.244762174,3,6.473831140907925,BF-NAPE,no hit
CAB39,0.09931644699885173,0.586300996,1,5.197044518776945,BF-NAPE,no hit
LRPPRC,0.09968933498119453,0.5750107386666667,3,6.640085874988097,BF-NAPE,no hit
ABCF1,0.09997433821438745,0.500653282,3,5.842223578117279,BF-NAPE,no hit
RPS10,0.10074550408695854,0.5587304103333334,3,6.989393119164686,BF-NAPE,no hit
HARS1,0.10077958527362091,0.271868665,3,6.114725321163133,BF-NAPE,no hit
RPL22,0.1016218564975187,0.7797145965,2,6.741816885714254,BF-NAPE,no hit
ME1,0.10180292322813728,0.5031708856666667,3,5.4210465190273975,BF-NAPE,no hit
SMARCA4,0.1019500561542564,0.8922103699999999,2,5.587631798320125,BF-NAPE,no hit
H1-4,0.10231685371127502,0.390859091,1,6.49190772091483,BF-NAPE,no hit
RTN4,0.10255091198029992,0.272790202,3,5.82874554689775,BF-NAPE,no hit
HNRNPA2B1,0.10274293512988392,0.7178953945,2,7.78300896616037,BF-NAPE,no hit
C1QBP,0.10309526768580773,0.5737723373333333,3,6.704355239486752,BF-NAPE,no hit
GANAB,0.10515047173976372,0.6418455795,2,6.899953054142785,BF-NAPE,no hit
LOC101355514; LOC101876649; LOC101973962; LOC103077263; LOC103115243; LOC110589897; LOC111151029; LOC112618833; Snrpe; SNRPE; Snrpe_1,0.10531103335582875,0.036096333,1,6.1868553567545455,BF-NAPE,no hit
KHSRP,0.10548628698921286,0.5641201273333334,3,6.329736050725988,BF-NAPE,no hit
NNMT,0.10627365326234511,0.7310136709999999,2,5.742422392807574,BF-NAPE,no hit
MAT2A,0.10666526092289136,0.4731137066666667,3,6.468565381552689,BF-NAPE,no hit
EIF4H,0.1068758721647533,0.6062395996666666,3,6.127306067090295,BF-NAPE,no hit
HIBADH,0.10737688182189203,0.5168448675,2,5.063358944430386,BF-NAPE,no hit
MGST1,0.10779387838508353,0.3205876343333333,3,5.981744864711582,BF-NAPE,no hit
OLA1,0.10794399875741328,0.63061575,3,6.028271771349085,BF-NAPE,no hit
RAB1A,0.10799032378002277,0.5587432456666667,3,6.897149602022872,BF-NAPE,no hit
EIF3D,0.10855852939045535,0.3609232806666667,3,5.699160075175698,BF-NAPE,no hit
KTN1,0.1086682188213442,0.32486106966666667,3,5.98475615302748,BF-NAPE,no hit
LOC111158766; LOC113926370; LOC114493822; LOC117313161; LOC118905522; Syncrip; SYNCRIP,0.10891704626081017,0.57735429633333335,3,7.093884173284968,BF-NAPE,no hit
AP2B1,0.10929363089084859,0.408579518,1,6.3751411306266546,BF-NAPE,no hit
SEC22B,0.1100140644353545,0.544886982,3,6.383753931937253,BF-NAPE,no hit
CAVIN1,0.11008076245526482,0.6263540586666667,3,6.154955885612424,BF-NAPE,no hit
PRPF6,0.11028756481985474,0.245527529,1,5.909917517856379,BF-NAPE,no hit
MARCKS,0.11048596723891241,0.6579930026666666,3,6.457183933944544,BF-NAPE,no hit
GPD2,0.11087843791609114,0.4936762336666667,3,5.611299311698983,BF-NAPE,no hit
SSB,0.11114248019139666,0.573303895,3,6.320282762035556,BF-NAPE,no hit
RAP1B,0.11169446436378888,0.6322889585,2,6.504382240251481,BF-NAPE,no hit
PSMB6,0.11173929091961937,0.208052727,3,6.11146281635698,BF-NAPE,no hit
RPL13,0.11194082531268162,0.5112988013333334,3,7.028894065539558,BF-NAPE,no hit
EIF4A1,0.11218527334707756,0.551562967,3,7.60365895937795,BF-NAPE,no hit
USP5,0.11384207375248051,0.4831020496666667,3,6.296720031173007,BF-NAPE,no hit
SERPINH1,0.11407810831018245,0.6256960043333333,3,7.2044225680075336,BF-NAPE,no hit
FSCN1,0.11435070220260107,0.5765381803333334,3,6.958504297642334,BF-NAPE,no hit
ATP5F1A,0.11462284317880694,0.683776183,2,7.654272774242981,BF-NAPE,no hit
FEN1,0.11512204989414648,0.5009728686666667,3,6.431435172278659,BF-NAPE,no hit
PKM,0.11588858872209978,0.8422684505,2,8.536537354411234,BF-NAPE,no hit
RPL14,0.11656167804611645,0.5125687843333333,3,6.688961165977837,BF-NAPE,no hit
CBX3,0.11659586224073187,0.5624309296666666,3,6.273220752493928,BF-NAPE,no hit
ACTBL2,0.11672093249874588,0.37113202033333337,3,7.831697933284448,BF-NAPE,no hit
AGPS,0.11689070500178406,0.711025394,3,5.435793278401458,BF-NAPE,no hit
SF3B1,0.11735577052756946,0.6797399225,2,6.4558407583485256,BF-NAPE,no hit
SFPQ,0.11870448345224621,0.5060228093333333,3,7.014892885120528,BF-NAPE,no hit
SLC25A6,0.1202065978552796,0.04917687933333334,3,6.246423432403915,BF-NAPE,no hit
HNRNPH2,0.12075178494772104,0.5440944685,2,5.681113824915557,BF-NAPE,no hit
EIF1,0.12094363668413538,0.172461221,2,6.010341405292179,BF-NAPE,no hit
SLC38A2,0.12214628793632848,0.00596290900000111,3,5.68653392957051,BF-NAPE,no hit
PKM2,0.12216166510814658,0.561134688,1,5.2887639393520205,BF-NAPE,no hit
YWHAH,0.12286708621512016,0.8496292715,2,6.401042911222195,BF-NAPE,no hit
RAB7A,0.12503296330013985,0.36633670933333334,3,6.669262240124258,BF-NAPE,no hit
LOC111152633; SNRPA1,0.12511498249749414,0.165668437,1,5.71161337398499,BF-NAPE,no hit
HLA-A,0.12513346871487124,0.542654886,3,6.366079782519698,BF-NAPE,no hit
RPL7A,0.1256802177425635,0.709398192,2,7.1292765124915505,BF-NAPE,no hit
CTSD,0.12749519186759123,0.5072306526666667,3,6.711837640902128,BF-NAPE,no hit
H3-3A; H3-3B,0.12806226654783087,0.7759491475,2,5.251672091359809,BF-NAPE,no hit
LOC101357184; LOC102538970; LOC102919450; LOC110122747; LOC113224943; Rpl30; RPL30,0.12806226654783087,0.178868487,1,6.818193917472587,BF-NAPE,no hit
TPT1,0.13055330798329073,0.308215172,3,6.589168129207671,BF-NAPE,no hit
SNRPA,0.1310035418599534,0.464023932,1,4.918938346790686,BF-NAPE,no hit
RPL10,0.13118936291372268,0.7610313049999999,2,6.817748899946332,BF-NAPE,no hit
LOC101357058; LOC111160804; SMD2; snrpd2; Snrpd2; SNRPD2,0.13147978598765114,0.4760229266666667,3,6.455984486484803,BF-NAPE,no hit
COPS4,0.13216322609122172,0.39031878750000004,2,5.562489484129504,BF-NAPE,no hit
PNP,0.13245496396057604,0.46711274166666666,3,6.640091830236493,BF-NAPE,no hit
PPME1,0.13364607255991684,0.422724763,2,5.9419759644482,BF-NAPE,no hit
MCM4,0.1342539304578821,0.4049702866666667,3,6.395520192605881,BF-NAPE,no hit
ATP6V1B2,0.1349259561306551,0.6535802613333334,3,5.137678236970322,BF-NAPE,no hit
EIF3B,0.13503003411419318,0.5927948623333333,3,6.254834342876659,BF-NAPE,no hit
RBM39,0.13556351526663496,0.503718215,3,6.197497550667475,BF-NAPE,no hit
MARS1,0.1358337097914381,0.36031462933333336,3,6.470619288885096,BF-NAPE,no hit
RPL15,0.13599686444846132,0.4267715913333333,3,6.599228439683471,BF-NAPE,no hit
RAB14,0.13636556049949494,0.5240655473333333,3,6.542798966502553,BF-NAPE,no hit
CSRP2,0.13643658905556028,0.5870401233333333,3,5.815995948890332,BF-NAPE,no hit
ATP5F1B,0.1368012179613058,0.593800722,2,7.723781575410882,BF-NAPE,no hit
GLO1,0.1376612919634836,0.5154499546666667,3,6.091266803711114,BF-NAPE,no hit
RFC4,0.13881775211295194,0.410133344,1,5.835612443003277,BF-NAPE,no hit
FHL2,0.14005031872138557,0.5486887385,2,4.745825863984583,BF-NAPE,no hit
CDC73,0.1407647092787347,0.579922343,1,5.007169570858405,BF-NAPE,no hit
